brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,accident_binary,clean_title_binary,brand_enc,fuel_type_enc,transmission_enc,ext_col_enc,int_col_enc,price_category,cluster_KMeans,cluster_Agglomerative,cluster_DBSCAN,cluster_MeanShift,cluster,cluster_label
BMW,X7 M50i,2021,7121,Gasoline,4.4 Liter Twin Turbo,Automatic,Gray,Black,None reported,Unknown,94998.0,5,0,0,4,2,33,104,10,Premium,3,2,3,1,3,
Volvo,C30 T5 Premier Plus,2013,73000,Gasoline,227.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,13900.0,13,0,1,51,2,31,223,10,Budget,0,6,4,0,0,
BMW,740 i,2016,73000,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,23999.0,10,0,1,4,2,51,20,10,Mid-Range,2,5,4,0,2,
Ford,Edge SEL,2019,26465,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,White Platinum Tri-Coat Metallic,Ebony,None reported,Unknown,24998.0,7,0,0,12,2,26,268,45,Mid-Range,3,2,3,1,3,
Volkswagen,Arteon 2.0T SEL Premium R-Line,2020,26870,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Deep Black Pearl Effect,Mistral Gray / Raven,At least 1 accident or damage reported,Yes,34645.0,6,1,1,50,2,26,68,80,Mid-Range,4,1,2,0,4,Luxury
Honda,Pilot EX,2004,184000,Gasoline,240.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,10500.0,22,1,1,15,2,31,29,57,Budget,1,7,2,0,1,Economy
RAM,2500 Tradesman,2022,1300,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Black,None reported,Yes,48000.0,4,0,1,40,2,25,198,10,Premium,0,6,4,0,0,
Jeep,Grand Cherokee Limited,2018,49924,Gasoline,293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,26500.0,8,0,1,20,2,25,263,10,Mid-Range,7,6,4,0,7,
GMC,Yukon Denali,2019,36526,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Red,Black,None reported,Yes,57850.0,7,0,1,13,2,2,198,10,Premium,7,3,4,0,7,
BMW,M6 Base,2015,37000,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Silver,None reported,Yes,45950.0,11,0,1,4,2,51,223,116,Premium,2,5,4,0,2,
Acura,MDX 3.5L w/Advance & Entertainment Pkgs,2017,79884,Gasoline,3.5L V6 24V GDI SOHC,9-Speed Automatic,Gray,Graystone,At least 1 accident or damage reported,Unknown,24840.0,9,1,0,0,2,30,104,59,Mid-Range,3,2,5,1,3,
Volkswagen,Beetle 1.8T,2016,30000,Gasoline,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Beige,At least 1 accident or damage reported,Yes,19000.0,10,1,1,50,2,51,29,9,Budget,4,1,2,0,4,Luxury
Ford,Mustang GT Premium,2012,105500,Gasoline,412.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,19000.0,14,0,1,12,2,18,223,10,Budget,8,0,4,0,8,Standard
BMW,X7 xDrive50i,2019,31157,Gasoline,4.4 Liter GDI DOHC Twin Turbo,Automatic,Black,Blk,None reported,Unknown,65998.0,7,0,0,4,2,33,20,20,Premium,3,2,3,1,3,
Kia,Sorento LX V6,2019,86204,Gasoline,3.3L V6 24V GDI DOHC,8-Speed Automatic,Sparkling Silver,Satin Black,At least 1 accident or damage reported,Unknown,20708.0,7,1,0,22,2,26,235,111,Mid-Range,3,2,5,1,3,
BMW,435 i,2014,80211,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Gray,Red,At least 1 accident or damage reported,Yes,17995.0,12,1,1,4,2,31,104,98,Budget,4,1,2,0,4,Luxury
Aston,Martin V8 Vantage Base,2010,25991,Gasoline,420.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,Yes,69995.0,16,0,1,2,2,14,223,10,Premium,7,0,4,0,7,
Mercedes-Benz,CLK-Class CLK 350,2008,73000,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,8400.0,18,0,1,32,2,20,20,10,Budget,8,0,4,0,8,Standard
BMW,740 i,2018,40989,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Gold,None reported,Yes,35000.0,8,0,1,4,2,25,20,54,Mid-Range,7,3,4,0,7,
Dodge,Caliber Express,2010,102681,Gasoline,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,Red,Black,None reported,Yes,6000.0,16,0,1,10,2,45,198,10,Budget,2,5,4,0,2,
Acura,ZDX Base,2010,123000,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,13888.0,16,1,1,0,2,51,20,10,Budget,4,1,2,0,4,Luxury
Jeep,Wrangler X,2005,160900,Gasoline,190.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Black,Unknown,At least 1 accident or damage reported,Yes,7200.0,21,1,1,20,2,6,20,126,Budget,1,7,2,0,1,Economy
BMW,M3 Base,2011,105000,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,At least 1 accident or damage reported,Yes,21900.0,15,1,1,4,2,18,223,10,Mid-Range,1,1,2,0,1,Economy
BMW,M3 Base,2011,72277,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Red,None reported,Yes,34950.0,15,0,1,4,2,51,104,98,Mid-Range,2,5,4,0,2,
Porsche,Panamera 4 Platinum Edition,2022,10627,Gasoline,"2.9L V-6 gasoline direct injection, DOHC, variable valve control","Automatic, 8-Spd PDK Dual-Clutch",Chalk,BLACK,None reported,Unknown,99000.0,4,0,0,39,2,39,48,8,Premium,3,2,3,1,3,
Ford,Explorer XLT,2020,67015,Gasoline,2.3L I4 16V GDI DOHC Turbo,10-Speed Automatic,Oxford White,Sandstone,None reported,Unknown,28590.0,6,0,0,12,2,3,173,109,Mid-Range,3,2,3,1,3,
BMW,M4 Base,2018,19600,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,62000.0,8,1,1,4,2,20,20,10,Premium,4,1,2,0,4,Luxury
Cadillac,Escalade Luxury,2015,99897,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,26950.0,11,0,1,7,2,25,20,10,Mid-Range,7,0,4,0,7,
Mercedes-Benz,SL-Class SL 550,2014,127500,Gasoline,429.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,White,None reported,Yes,29000.0,12,0,1,32,2,51,263,131,Mid-Range,2,5,4,0,2,
Ford,Expedition Limited,2021,23842,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Gray,Medium Stone,None reported,Yes,59203.0,5,0,1,12,2,3,104,78,Premium,7,3,4,0,7,
BMW,M6 Base,2014,65550,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,39985.0,12,0,1,4,2,51,20,10,Premium,2,5,4,0,2,
Ford,Bronco Wildtrak Advanced,2022,15600,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Unknown,At least 1 accident or damage reported,Yes,68995.0,4,1,1,12,2,51,104,126,Premium,4,1,2,0,4,Luxury
Lexus,LC 500 Base,2021,22400,Gasoline,471.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Red,None reported,Yes,81900.0,5,0,1,24,2,31,263,98,Premium,7,6,4,0,7,
Lexus,LS 460 Crafted Line,2015,89150,Gasoline,360.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,31900.0,11,0,1,24,2,31,263,10,Mid-Range,7,6,4,0,7,
BMW,M4 Base,2023,15000,Gasoline,"3L I-6 gasoline direct injection, DOHC, Double VANOS variable va","Automatic, 8-Spd M STEPTRONIC w/Drivelogic, Sport & Manual Modes",BLUE,ORANGE,None reported,Unknown,81000.0,3,0,0,4,2,38,14,86,Premium,3,2,3,1,3,
Audi,A3 2.0T Tech Premium,2018,49500,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Gray,None reported,Yes,25000.0,8,0,1,3,2,14,29,57,Mid-Range,7,3,4,0,7,
Audi,S8 4.2 quattro,2003,126000,Gasoline,360.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Unknown,13850.0,23,0,0,3,2,51,104,10,Budget,2,2,-1,6,2,
Volkswagen,Golf GTI 2.0T Autobahn 4-Door,2015,85385,Gasoline,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,15550.0,11,0,1,50,2,18,104,10,Budget,0,6,4,0,0,
Hyundai,Tucson SE,2018,66126,Gasoline,2.0L I4 16V GDI DOHC,6-Speed Automatic,Dazzling White,Gray,None reported,Unknown,19190.0,8,0,0,17,2,15,67,57,Budget,3,2,3,1,3,
Toyota,GR86 Premium,2023,1075,Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,35000.0,3,0,1,49,2,18,263,10,Mid-Range,0,6,4,0,0,
Ford,Bronco Raptor,2023,2489,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,10-Speed Automatic,Oxford White,Black Onyx,None reported,Unknown,98900.0,3,0,0,12,2,3,173,15,Premium,3,2,3,1,3,
Hyundai,Santa Fe SEL,2021,25000,Gasoline,191.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Gray,None reported,Yes,28500.0,5,0,1,17,2,25,20,57,Mid-Range,7,6,4,0,7,
Nissan,Armada Platinum,2017,92000,Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,20900.0,9,0,1,35,2,20,20,10,Mid-Range,0,6,4,0,0,
Lexus,GX 470 Base,2008,123500,Gasoline,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,Yes,14500.0,18,1,1,24,2,31,263,57,Budget,1,7,2,0,1,Economy
Cadillac,CTS Premium,2013,105000,Gasoline,318.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,12000.0,13,1,1,7,2,14,20,10,Budget,1,1,2,0,1,Economy
Audi,R8 Base,2008,49000,Gasoline,420.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,63000.0,18,0,1,3,2,18,20,10,Premium,8,0,4,0,8,Standard
Jaguar,F-PACE S,2020,28357,Gasoline,3.0 Liter,Automatic,Santorini Black Metallic,Pimento Red w/Ebony,None reported,Unknown,47598.0,6,0,0,19,2,33,213,96,Premium,3,2,3,1,3,
Ford,Expedition Limited,2021,45000,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,52000.0,5,0,1,12,2,51,104,10,Premium,2,5,4,0,2,
Toyota,Avalon XLE,2015,90000,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,18200.0,11,0,1,49,2,14,263,9,Budget,0,6,4,0,0,
Porsche,Macan Base,2017,40600,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,Yes,32000.0,9,0,1,39,2,20,104,10,Mid-Range,0,6,4,0,0,
Lexus,IS 350 F Sport,2023,20121,Gasoline,311.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Red,None reported,Yes,47124.0,3,0,1,24,2,25,104,98,Premium,7,6,4,0,7,
Lexus,RX 350 Base,2011,187450,Gasoline,275.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Beige,At least 1 accident or damage reported,Yes,10400.0,15,1,1,24,2,31,223,9,Budget,1,7,2,0,1,Economy
Toyota,Supra A91 Edition,2021,6400,Gasoline,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,68000.0,5,0,1,49,2,51,104,10,Premium,2,5,4,0,2,
Mercedes-Benz,AMG C 43 Base 4MATIC,2017,54500,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Black,None reported,Yes,37995.0,9,0,1,32,2,29,263,10,Mid-Range,0,6,4,0,0,
BMW,X6 xDrive50i,2017,78500,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Brown,At least 1 accident or damage reported,Yes,42000.0,9,1,1,4,2,25,198,23,Premium,4,1,2,0,4,Luxury
Chevrolet,Tahoe LT,2018,75000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,Yes,36000.0,8,0,1,8,2,14,223,10,Mid-Range,7,0,4,0,7,
Ford,F-150 SVT Raptor,2014,89988,Gasoline,411.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Red,Red,At least 1 accident or damage reported,Yes,42500.0,12,1,1,12,2,31,198,98,Premium,4,1,2,0,4,Luxury
Subaru,Outback 3.0 R VDC Limited,2005,107000,Gasoline,250.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,A/T,Gold,Beige,None reported,Yes,7100.0,21,0,1,46,2,31,99,9,Budget,8,0,4,0,8,Standard
Alfa,Romeo Giulia Ti,2019,21400,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,28500.0,7,0,1,1,2,25,263,10,Mid-Range,7,3,4,0,7,
Mazda,CX-7 Grand Touring,2007,83150,Gasoline,244.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,6950.0,19,0,1,31,2,14,263,9,Budget,8,0,4,0,8,Standard
Mercedes-Benz,GLE 350 Base 4MATIC,2021,15042,Gasoline,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Selenite Gray Metallic,Macchiato,None reported,Unknown,54599.0,5,0,0,32,2,30,216,69,Premium,3,2,3,1,3,
Audi,A7 3.0T Premium Plus,2017,39000,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,35000.0,9,1,1,3,2,51,20,10,Mid-Range,4,1,2,0,4,Luxury
RAM,2500 Laramie,2017,67483,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Brown,Beige,At least 1 accident or damage reported,Yes,46500.0,9,1,1,40,2,14,38,9,Premium,4,1,2,0,4,Luxury
Audi,S8 4.0T Plus,2017,54300,Gasoline,605.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,53500.0,9,0,1,3,2,25,20,10,Premium,7,3,4,0,7,
Audi,A8 L 4.0T,2016,142666,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,22000.0,10,1,1,3,2,25,20,10,Mid-Range,1,1,2,0,1,Economy
Ford,Ranger Sport SuperCab,2009,166200,Gasoline,207.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,6999.0,17,1,1,12,2,31,29,57,Budget,1,7,2,0,1,Economy
BMW,M3 Base,2011,114890,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,None reported,Yes,20990.0,15,0,1,4,2,51,263,9,Mid-Range,2,5,4,0,2,
Mercedes-Benz,E-Class E 350 4MATIC,2009,171000,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,4750.0,17,1,1,32,2,8,20,10,Budget,1,7,2,0,1,Economy
Ford,Explorer sport,2019,90067,Gasoline,3.5L V6 24V GDI DOHC Twin Turbo,6-Speed Automatic,Black,Ebony Black,None reported,Unknown,28590.0,7,0,0,12,2,15,20,48,Mid-Range,3,2,3,1,3,
Chevrolet,Camaro 1LT,2014,97579,Gasoline,323.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,15000.0,12,1,1,8,2,51,20,10,Budget,4,1,2,0,4,Luxury
Mazda,MX-5 Miata RF Grand Touring,2017,52000,Gasoline,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,20500.0,9,1,1,31,2,18,20,10,Mid-Range,4,1,2,0,4,Luxury
Jeep,Grand Cherokee L Limited,2021,25968,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Metallic,Global Black,None reported,Unknown,38405.0,5,0,0,20,2,26,148,53,Mid-Range,3,2,3,1,3,
MINI,Hardtop Cooper S,2016,41680,Gasoline,189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,Yes,17495.0,10,0,1,28,2,14,223,10,Budget,0,6,4,0,0,
Saab,9-3 SE,2002,77200,Gasoline,205.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Beige,None reported,Yes,7500.0,24,0,1,43,2,10,20,9,Budget,8,0,4,0,8,Standard
BMW,X5 xDrive40i,2019,50000,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Gold,None reported,Yes,43000.0,7,0,1,4,2,25,29,54,Premium,7,3,4,0,7,
Porsche,Macan,2021,21613,Gasoline,2.0 Liter,Automatic,White,Unknown,None reported,Unknown,58998.0,5,0,0,39,2,33,263,126,Premium,3,2,3,1,3,
Audi,Q3 S line Premium Plus,2022,17377,Gasoline,2.0 Liter TFSI,Automatic,Glacier White,Pearl Beige,None reported,Unknown,39998.0,4,0,0,3,2,33,96,94,Premium,3,2,3,1,3,
GMC,Acadia SLE,2020,30426,Gasoline,2.5L I4 16V GDI DOHC,9-Speed Automatic,Ebony Twilight Metallic,Jet Black,None reported,Unknown,29645.0,6,0,0,13,2,30,75,63,Mid-Range,3,2,3,1,3,
Audi,allroad 2.7T,2005,153000,Gasoline,250.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,M/T,Blue,Blue,At least 1 accident or damage reported,Yes,6500.0,21,1,1,3,2,45,29,21,Budget,1,1,2,0,1,Economy
Mercury,Marauder Base,2004,56600,Gasoline,302.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission Overdrive Switch,Silver,Black,None reported,Yes,23000.0,22,0,1,33,2,50,223,10,Mid-Range,2,5,4,0,2,
Hyundai,Genesis 3.8,2015,116612,Gasoline,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,White,At least 1 accident or damage reported,Yes,12700.0,11,1,1,17,2,25,263,131,Budget,4,1,2,0,4,Luxury
Audi,SQ5 3.0T Premium Plus,2018,72000,Gasoline,354.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,At least 1 accident or damage reported,Yes,30000.0,8,1,1,3,2,31,29,10,Mid-Range,4,1,2,0,4,Luxury
Lincoln,Navigator Base,2008,149000,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,A/T,Gold,Beige,None reported,Yes,10099.0,18,0,1,25,2,31,99,9,Budget,8,0,4,0,8,Standard
BMW,M4 Base,2018,19300,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Silver,None reported,Yes,64000.0,8,0,1,4,2,18,263,116,Premium,7,3,4,0,7,
Mazda,CX-9 Carbon Edition,2021,27836,Gasoline,2.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,Polymetal Gray Metallic,Red,None reported,Yes,36969.0,5,0,1,31,2,15,186,98,Mid-Range,0,6,4,0,0,
Chevrolet,Corvette Stingray w/1LT,2023,3273,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Red,None reported,Yes,78999.0,3,0,1,8,2,51,20,98,Premium,2,5,4,0,2,
Ford,F-150 Lariat,2017,74349,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Unknown,None reported,Yes,36000.0,9,0,1,12,2,2,263,126,Mid-Range,7,3,4,0,7,
Mercedes-Benz,GLS 450 Base 4MATIC,2017,46100,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,33000.0,9,1,1,32,2,29,20,9,Mid-Range,4,1,2,0,4,Luxury
Hyundai,Santa Fe SEL Plus 2.4,2019,49500,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Gray,None reported,Yes,28000.0,7,0,1,17,2,25,223,57,Mid-Range,7,6,4,0,7,
Mercedes-Benz,E-Class E 350,2012,31130,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,23500.0,14,0,1,32,2,20,20,10,Mid-Range,0,6,4,0,0,
Mercury,Marauder Base,2003,90000,Gasoline,302.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Blue,Beige,At least 1 accident or damage reported,Yes,15500.0,23,1,1,33,2,6,29,9,Budget,1,7,2,0,1,Economy
Mercedes-Benz,C-Class C 300 4MATIC Sport,2013,98000,Gasoline,248.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,15500.0,13,1,1,32,2,31,263,9,Budget,4,1,2,0,4,Luxury
Volkswagen,Arteon SEL R-Line,2022,18655,Gasoline,2.0 Liter TSI,Automatic,Oryx White Prl,Titan Black,None reported,Unknown,38698.0,4,0,0,50,2,33,172,123,Mid-Range,3,2,3,1,3,
Chevrolet,Suburban 2500 LS,2006,60000,Gasoline,325.0HP 8.1L 8 Cylinder Engine Gasoline Fuel,A/T,Brown,Brown,At least 1 accident or damage reported,Yes,24950.0,20,1,1,8,2,31,38,23,Mid-Range,4,1,2,0,4,Luxury
Mitsubishi,Eclipse GS,2008,189500,Gasoline,162.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Black,None reported,Yes,6000.0,18,0,1,34,2,10,198,10,Budget,8,0,4,0,8,Standard
Toyota,Land Cruiser Base,2016,91000,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Brown,None reported,Yes,68500.0,10,0,1,49,2,31,20,23,Premium,0,6,4,0,0,
Genesis,G80 2.5T,2022,7396,Gasoline,2.5L I4 16V PDI DOHC Turbo,8-Speed Automatic,Black Forest Green,Black,None reported,Unknown,41299.0,4,0,0,14,2,26,23,10,Premium,3,2,3,1,3,
Toyota,Tundra SR5 Access Cab,2004,229450,Gasoline,240.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,None reported,Yes,8250.0,22,0,1,49,2,31,104,57,Budget,8,0,4,6,8,Standard
Audi,RS 5 4.2,2014,49098,Gasoline,450.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,44900.0,12,1,1,3,2,51,263,10,Premium,4,1,2,0,4,Luxury
Nissan,Rogue S,2022,21212,Gasoline,1.5L I3 12V GDI DOHC Turbo,Automatic CVT,Gun Metallic,Charcoal,None reported,Unknown,28906.0,4,0,0,35,2,34,106,31,Mid-Range,3,2,3,1,3,
Porsche,Panamera 4S,2010,62743,Gasoline,400.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Gray,None reported,Yes,28600.0,16,0,1,39,2,51,223,57,Mid-Range,2,5,4,0,2,
Volvo,S60 T6 Momentum,2020,46250,Gasoline,2.0L I4 16V GDI DOHC,8-Speed Automatic,White,Charcoal,At least 1 accident or damage reported,Yes,27800.0,6,1,1,51,2,26,263,31,Mid-Range,4,1,2,0,4,Luxury
Mazda,CX-9 Touring Plus,2023,1930,Gasoline,2.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,Jet Black Mica,Black,At least 1 accident or damage reported,Yes,40655.0,3,1,1,31,2,15,123,10,Premium,4,1,2,0,4,Luxury
Jeep,Wrangler Unlimited Sport,2020,24040,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Black Clearcoat,Black,None reported,Yes,35273.0,6,0,1,20,2,26,22,10,Mid-Range,7,6,4,0,7,
Toyota,Highlander Base,2001,231581,Gasoline,220.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,Yes,4300.0,25,0,1,49,2,31,17,9,Budget,8,0,4,6,8,Standard
Ford,F-150 Lariat,2019,81000,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Black,None reported,Yes,38500.0,7,0,1,12,2,2,104,10,Mid-Range,7,3,4,0,7,
Land,Rover Discovery Sport S R-Dynamic,2022,23568,Gasoline,2.0 Liter,Automatic,Firenze Red,Ebony,None reported,Unknown,44998.0,4,0,0,23,2,33,84,45,Premium,3,2,3,1,3,
Mazda,Mazda6 Touring,2020,78700,Gasoline,187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,18000.0,6,0,1,31,2,31,263,10,Budget,0,6,4,0,0,
Kia,Optima EX,2015,109580,Gasoline,192.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,At least 1 accident or damage reported,Yes,11900.0,11,1,1,22,2,14,198,10,Budget,4,1,2,0,4,Luxury
Lexus,RX 350 Base,2009,178000,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,4500.0,17,1,1,24,2,31,104,57,Budget,1,7,2,0,1,Economy
Mitsubishi,Outlander Sport 2.4 SE,2016,131193,Gasoline,2.4L I4 16V MPFI DOHC,Automatic CVT,Black,Black,None reported,Yes,11970.0,10,0,1,34,2,34,20,10,Budget,0,0,4,0,0,
Mercedes-Benz,GLS 450 Base 4MATIC,2017,106000,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Black,None reported,Yes,25900.0,9,0,1,32,2,29,263,10,Mid-Range,0,6,4,0,0,
